drugName,url,description
Saxenda,https://www.drugs.com/saxenda.html,"saxenda (liraglutide) is similar to a hormone that occurs naturally in the body and helps control blood sugar, insulin levels, and digestion. saxenda is an injectable prescription medicine that may help some obese adults or overweight adults, who also have weight-related medical problems, to lose weight and keep the weight off. it is used together with diet and exercise. saxenda is not a weight-loss medicine or appetite suppressant. saxenda is not for treating type 1 or type 2 diabetes./p>"
Senna,https://www.drugs.com/senna.html,senna is a natural medicine containing sennosides that are derived from the leaves of the senna plant. sennosides irritate the lining of the bowel causing a laxative effect. senna has been used in alternative medicine as a laxative and an aid to treat constipation. not all uses for senna have been approved by the fda. it should not be used in place of medication prescribed for you by your doctor. senna is often sold as an herbal supplement. there are no regulated manufacturing standards in place for many herbal compounds and some marketed supplements have been found to be contaminated with toxic metals or other drugs. herbal/health supplements should be purchased from a reliable source to minimize the risk of contamination.
Senokot,https://www.drugs.com/mtm/senokot.html,"senna is also known as cassia senna, tinnevelly senna, indian senna, alexandrian senna, and khartoum senna. senna has been used in alternative medicine as an aid to treat constipation. not all uses for senna have been approved by the fda. senna should not be used in place of medication prescribed for you by your doctor. senna is often sold as an herbal supplement. there are no regulated manufacturing standards in place for many herbal compounds and some marketed supplements have been found to be contaminated with toxic metals or other drugs. herbal/health supplements should be purchased from a reliable source to minimize the risk of contamination. senna may also be used for purposes not listed in this product guide."
Sensipar,https://www.drugs.com/sensipar.html,"sensipar (cinacalcet) decreases levels of parathyroid hormone (pth), calcium, and phosphorous in the body. sensipar is used to treat hyperparathyroidism (overactive functioning of the parathyroid glands) in people who are on long-term dialysis for kidney disease. sensipar is also used to treat hypercalcemia (high levels of calcium in the blood) in people with cancer of the parathyroid gland, and in people with overactive parathyroid glands that cannot be treated surgically."
Seroquel,https://www.drugs.com/seroquel.html,seroquel (quetiapine) is an antipsychotic medicine. it works by changing the actions of chemicals in the brain. seroquel is used to treat schizophrenia in adults and children who are at least 13 years old. seroquel is used to treat bipolar disorder (manic depression) in adults and children who are at least 10 years old. seroquel is also used together with antidepressant medications to treat major depressive disorder in adults. seroquel may also be used for purposes not listed in this medication guide.
Sertraline,https://www.drugs.com/sertraline.html,"sertraline is an antidepressant in a group of drugs called selective serotonin reuptake inhibitors (ssris). sertraline affects chemicals in the brain that may be unbalanced in people with depression, panic, anxiety, or obsessive-compulsive symptoms. sertraline is used to treat depression, obsessive-compulsive disorder, anxiety disorders (including panic disorder and social anxiety disorder), post-traumatic stress disorder (ptsd), and premenstrual dysphoric disorder (pmdd)."
Sevelamer,https://www.drugs.com/mtm/sevelamer.html,sevelamer is a phosphate binder. sevelamer helps prevent hypocalcemia (low levels of calcium in the body) caused by elevated phosphorus. sevelamer is used to control phosphorus levels in people with chronic kidney disease who are on dialysis. sevelamer may also be used for purposes not listed in this medication guide.
Shingrix,https://www.drugs.com/shingrix.html,"shingrix is a vaccine used for the prevention of herpes zoster. herpes zoster is caused by the same virus (varicella) that causes chickenpox in children. when this virus becomes active again, it can cause herpes zoster, or shingles. shingrix helps prevent shingles. shingrix works by exposing you to a small dose of inactive virus, which causes the body to develop immunity to the disease. this vaccine will not treat an active infection that has already developed in the body. shingrix is used to prevent herpes zoster virus (shingles) in people age 50 and older, including people who previously received a live zoster vaccine (zostavax). shingrix will not treat chickenpox, shingles, or nerve pain caused by shingles (post-herpetic neuralgia)."
Sildenafil,https://www.drugs.com/sildenafil.html,"sildenafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. sildenafil under the name viagra is used to treat erectile dysfunction (impotence) in men. another brand of sildenafil is revatio, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women. do not take viagra while also taking revatio."
Simethicone,https://www.drugs.com/mtm/simethicone.html,"simethicone allows gas bubbles in the stomach and intestines to come together more easily, which allows for easier passage of gas. simethicone is used to relieve painful pressure caused by excess gas in the stomach and intestines. simethicone is for use in babies, children, and adults. simethicone may also be used for purposes not listed in this medication guide."
Simponi,https://www.drugs.com/simponi.html,"simponi (golimumab) reduces the effects of a substance in the body that can cause inflammation. simponi is used to treat rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, or ulcerative colitis. simponi is sometimes used with another medicine called methotrexate (rheumatrex, trexall)."
Simvastatin,https://www.drugs.com/simvastatin.html,"simvastatin belongs to a group of drugs called hmg coa reductase inhibitors, or ""statins."" simvastatin is used to lower blood levels of ""bad"" cholesterol (low-density lipoprotein, or ldl), to increase levels of ""good"" cholesterol (high-density lipoprotein, or hdl), and to lower triglycerides (a type of fat in the blood). simvastatin is also used to lower the risk of stroke, heart attack, and other heart complications in people with diabetes, coronary heart disease, or other risk factors. simvastatin is used in adults and children who are at least 10 years old."
Sinemet,https://www.drugs.com/mtm/sinemet.html,"sinemet is a combination medicine used to treat symptoms of parkinson's disease, such as muscle stiffness, tremors, spasms, and poor muscle control. parkinson's disease may be caused by low levels of a chemical called dopamine (doe pa meen) in the brain. sinemet is also used to treat parkinson symptoms caused by carbon monoxide poisoning or manganese intoxication. sinemet may also be used for purposes not listed in this medication guide."
Singulair,https://www.drugs.com/singulair.html,"singulair (montelukast) is a leukotriene (loo-koe-try-een) inhibitor. leukotrienes are chemicals your body releases when you breathe in an allergen (such as pollen). these chemicals cause swelling in your lungs and tightening of the muscles around your airways, which can result in asthma symptoms. singulair is used to prevent asthma attacks in adults and children as young as 12 months old. singulair is also used to prevent exercise-induced bronchoconstriction (narrowing of the air passages in the lungs) in adults and children who are at least 6 years old. singulair is also used to treat symptoms of year-round (perennial) allergies in adults and children who are at least 6 months old. it is also used to treat symptoms of seasonal allergies in adults and children who are at least 2 years old. singulair is used for allergies, only after other treatments have failed. if you already take singulair to prevent asthma or allergy symptoms, do not use an extra dose to treat exercise-induced bronchoconstriction."
Sitagliptin,https://www.drugs.com/mtm/sitagliptin.html,sitagliptin is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus. sitagliptin is not for treating type 1 diabetes. sitagliptin may also be used for purposes not listed in this medication guide.
Skelaxin,https://www.drugs.com/skelaxin.html,skelaxin (metaxalone) is a muscle relaxant. it works by blocking nerve impulses (or pain sensations) in the brain. skelaxin is used together with rest and physical therapy to treat skeletal muscle conditions such as pain or injury. skelaxin may also be used for purposes not listed in this medication guide.
Sodium bicarbonate,https://www.drugs.com/mtm/sodium-bicarbonate.html,sodium bicarbonate is an antacid that neutralizes stomach acid. sodium bicarbonate is used to relieve heartburn and indigestion. sodium bicarbonate may also be used for purposes not listed in this medication guide.
Solifenacin,https://www.drugs.com/mtm/solifenacin.html,"solifenacin is used to treat symptoms of overactive bladder, such as frequent or urgent urination, and incontinence (urine leakage). solifenacin may also be used for purposes not listed in this medication guide."
Soma,https://www.drugs.com/soma.html,soma (carisoprodol) is a muscle relaxer that blocks pain sensations between the nerves and the brain. soma is used together with rest and physical therapy to treat skeletal muscle conditions such as pain or injury. soma should only be used for short periods (up to two or three weeks) because there is no evidence of its effectiveness in long term use and most skeletal muscle injuries are generally of short duration.
Sonata,https://www.drugs.com/sonata.html,"sonata (zaleplon) is a sedative, also called a hypnotic. it affects chemicals in your brain that may be unbalanced in people with sleep problems (insomnia). sonata is used to treat insomnia. sonata causes relaxation to help you fall asleep and stay asleep."
Sotalol,https://www.drugs.com/mtm/sotalol.html,"sotalol is a beta-blocker that affects the heart and circulation within the atrium and ventricles (the upper and lower chambers of the heart that allow blood to flow into and out of the heart). sotalol is used to help keep the heart beating normally in people with certain heart rhythm disorders, such as atrial fibrillation, atrial flutter, ventricular tachycardia, and ventricular fibrillation. sotalol may also be used for purposes not listed in this medication guide."
Spiriva,https://www.drugs.com/spiriva.html,"spiriva (tiotropium) is a bronchodilator that relaxes muscles in the airways and increases air flow to the lungs. spiriva is used to prevent bronchospasm (narrowing of the airways in the lungs) in adults with copd (chronic obstructive pulmonary disease), including bronchitis and emphysema. spiriva respimat is also used to prevent asthma attacks in adults and children who are at least 6 years old. spiriva handihaler is not for use in children."
Spiriva Respimat,https://www.drugs.com/mtm/spiriva-respimat.html,"spiriva respimat is a bronchodilator that is used to prevent bronchospasm (narrowing of the airways in the lungs) in adults with copd (chronic obstructive pulmonary disease), including bronchitis and emphysema. spiriva respimat is also used to prevent asthma attacks in adults and children who are at least 6 years old. spiriva respimat may also be used for purposes not listed in this medication guide."
Spironolactone,https://www.drugs.com/spironolactone.html,"spironolactone is a potassium-sparing diuretic (water pill) that prevents your body from absorbing too much salt and keeps your potassium levels from getting too low. spironolactone is used to treat heart failure, high blood pressure (hypertension), or hypokalemia (low potassium levels in the blood). spironolactone also treats fluid retention (edema) in people with congestive heart failure, cirrhosis of the liver, or a kidney disorder called nephrotic syndrome. spironolactone is also used to diagnose or treat a condition in which you have too much aldosterone in your body. aldosterone is a hormone produced by your adrenal glands to help regulate the salt and water balance in your body."
Sprintec,https://www.drugs.com/mtm/sprintec.html,"sprintec is a combination birth control pill containing female hormones that prevent ovulation (the release of an egg from an ovary). sprintec also causes changes in your cervical mucus and uterine lining, making it harder for sperm to reach the uterus and harder for a fertilized egg to attach to the uterus. sprintec is used as contraception to prevent pregnancy. there are many available brands of this medicine. not all brands are listed on this leaflet. sprintec may also be used for purposes not listed in this medication guide."
Stelara,https://www.drugs.com/stelara.html,"stelara (ustekinumab) is an immunosuppressant that reduces the effects of a chemical substance in the body that can cause inflammation. stelara is used to treat plaque psoriasis in adults and children who are at least 6 years old. it is also used to treat psoriatic arthritis in adults, and is sometimes given with another medicine called methotrexate. stelara is used in adults to treat moderately to severely active crohn's disease after other medicines have been tried without success. stelara is also used in adults to treat moderately to severely active ulcerative colitis."
Stiolto Respimat,https://www.drugs.com/stiolto-respimat.html,"stiolto respima containes a combination of olodaterol and tiotropium. olodaterol is a long-acting bronchodilator. tiotropium is an anticholinergic. these medications work by relaxing muscles in the airways to improve breathing. stiolto respimat is used to prevent airflow obstruction and reduce flare-ups in adults with copd (chronic obstructive pulmonary disease), including bronchitis and emphysema. stiolto respimat will not treat a bronchospasm attack that has already begun. stiolto respimat is for use only in people with copd and should not be used to treat asthma."
Strattera,https://www.drugs.com/strattera.html,strattera (atomoxetine) affects chemicals in the brain and nerves that contribute to hyperactivity and impulse control. strattera is used to treat attention deficit hyperactivity disorder (adhd). strattera may also be used for purposes not listed in this medication guide.
Suboxone,https://www.drugs.com/suboxone.html,"suboxone contains a combination of buprenorphine and naloxone. buprenorphine is an opioid medication, sometimes called a narcotic. naloxone blocks the effects of opioid medication, including pain relief or feelings of well-being that can lead to opioid abuse. suboxone is used to treat narcotic (opiate) addiction. suboxone is not for use as a pain medication."
Sucralfate,https://www.drugs.com/mtm/sucralfate.html,"sucralfate is used short-term (up to 8 weeks) to treat an active duodenal ulcer. sucralfate works mainly in the lining of the stomach and is not highly absorbed into the body. sucralfate adheres to ulcer sites and protects them from acids, enzymes, and bile salts. sucralfate can heal an active ulcer, but it will not prevent future ulcers from occurring. sucralfate may also be used for purposes not listed in this medication guide."
Sulfacetamide ophthalmic,https://www.drugs.com/mtm/sulfacetamide-ophthalmic.html,sulfacetamide is an antibiotic. sulfacetamide ophthalmic (for use in the eyes) is used to treat bacterial infections of the eyes. sulfacetamide ophthalmic will not treat a viral or fungal infection. sulfacetamide ophthalmic is for use only in treating eye infections caused by bacteria. sulfacetamide ophthalmic may also be used for purposes not listed in this medication guide.
Sulfamethoxazole and trimethoprim,https://www.drugs.com/mtm/sulfamethoxazole-and-trimethoprim.html,"sulfamethoxazole and trimethoprim is a combination antibiotic used to treat ear infections, urinary tract infections, bronchitis, traveler's diarrhea, shigellosis, and pneumocystis jiroveci pneumonia. sulfamethoxazole and trimethoprim may also be used for purposes not listed in this medication guide."
Sulfasalazine,https://www.drugs.com/mtm/sulfasalazine.html,"sulfasalazine is used to treat ulcerative colitis (uc), and to decrease the frequency of uc attacks. sulfasalazine will not cure ulcerative colitis, but it can reduce the number of attacks you have. sulfasalazine is also used to treat rheumatoid arthritis in children and adults who have used other arthritis medicines that did not work or have stopped working. sulfasalazine may also be used for purposes not listed in this medication guide."
Symbicort,https://www.drugs.com/symbicort.html,"symbicort contains a combination of budesonide and formoterol. budesonide is a corticosteroid that reduces inflammation in the body. formoterol is a long-acting bronchodilator that relaxes muscles in the airways to improve breathing. symbicort is used to control and prevent the symptoms of asthma in adults and children at least 6 years old. symbicort is also used to help control the symptoms of chronic obstructive pulmonary disease (copd), including chronic bronchitis and emphysema. symbicort is not for use in treating an asthma or bronchospasm attack. for people with asthma: symbicort is for use only if asthma is severe or is not well-controlled on other long-term asthma medicines. your doctor may tell you to stop using this medicine once your asthma is well-controlled. formoterol when used alone may increase the risk of death in people with asthma. however, this risk is not increased when budesonide and formoterol are used together as a combination product."
Synthroid,https://www.drugs.com/synthroid.html,synthroid (levothyroxine) is a thyroid medicine that replaces a hormone normally produced by your thyroid gland to regulate the body's energy and metabolism. synthroid is a prescription medicine used to treat hypothyroidism (low thyroid hormone). levothyroxine is given when your thyroid does not produce enough of this hormone on its own. synthroid is also used in patients who need surgery and radioiodine therapy to manage a type of thyroid cancer called well-differentiated thyroid cancer.
Tacrolimus,https://www.drugs.com/mtm/tacrolimus-oral-and-injection.html,"tacrolimus weakens your body's immune system, to help keep it from ""rejecting"" a transplanted organ such as a kidney. organ rejection happens when the immune system treats the new organ as an invader and attacks it. tacrolimus is used together with other medicines to prevent your body from rejecting a heart, liver, or kidney transplant. tacrolimus may also be used for purposes not listed in this medication guide."
Tadalafil,https://www.drugs.com/tadalafil.html,"tadalafil relaxes muscles of the blood vessels and increases blood flow to particular areas of the body. tadalafil under the name of cialis is used to treat erectile dysfunction (impotence) and symptoms of benign prostatic hypertrophy (enlarged prostate). another brand of tadalafil is adcirca, which is used to treat pulmonary arterial hypertension and improve exercise capacity in men and women."
Tamoxifen,https://www.drugs.com/tamoxifen.html,"tamoxifen blocks the actions of estrogen, a female hormone. certain types of breast cancer require estrogen to grow. tamoxifen is used to treat some types of breast cancer in men and women. it is also used to lower a woman's chance of developing breast cancer if she has a high risk (such as a family history of breast cancer). tamoxifen may also be used for purposes not listed in this medication guide."
Tamsulosin,https://www.drugs.com/tamsulosin.html,"tamsulosin (flomax) is an alpha-blocker that relaxes the muscles in the prostate and bladder neck, making it easier to urinate. tamsulosin is used to improve urination in men with benign prostatic hyperplasia (enlarged prostate). tamsulosin is not fda approved for use in women or children."
Tegretol,https://www.drugs.com/tegretol.html,"tegretol (carbamazepine) is an anticonvulsant. it works by decreasing nerve impulses that cause seizures and pain. tegretol is used to treat certain types of seizures (partial, tonic-clonic, mixed). tegretol is also used to treat nerve pain such as trigeminal neuralgia and glossopharyngeal neuralgia."
Telmisartan,https://www.drugs.com/mtm/telmisartan.html,"telmisartan is used to treat high blood pressure (hypertension), sometimes in combination with other blood pressure medications. telmisartan is also used to reduce the risk of stroke, heart attack, or death from heart problems in people who are at least 55 years old with risk factors for serious heart disorders. telmisartan may also be used for purposes not listed in this medication guide."
Temazepam,https://www.drugs.com/temazepam.html,"temazepam is a benzodiazepine (ben-zoe-dye-aze-eh-peen). temazepam affects chemicals in the brain that may be unbalanced in people with sleep problems (insomnia). temazepam is used to treat insomnia symptoms, such as trouble falling asleep or staying asleep. temazepam works by slowing down the central nervous system (brain), causing drowsiness which helps patients fall asleep."
Terazosin,https://www.drugs.com/terazosin.html,"terazosin is in a group of drugs called alpha-adrenergic blockers. terazosin relaxes your veins and arteries so that blood can more easily pass through them. it also relaxes the muscles in the prostate and bladder neck, making it easier to urinate. terazosin is used to treat hypertension (high blood pressure), or to improve urination in men with benign prostatic hyperplasia (enlarged prostate). terazosin may also be used for other purposes not listed in this medication guide."
Terbinafine,https://www.drugs.com/mtm/terbinafine.html,terbinafine is an antifungal medication that fights infections caused by fungus. terbinafine tablets are used to treat infections caused by fungus that affect the fingernails or toenails. terbinafine oral granules are used to treat a fungal infection of scalp hair follicles in children who are at least 4 years old. terbinafine may also be used for purposes not listed in this medication guide.
Testosterone,https://www.drugs.com/testosterone.html,"testosterone is a naturally occurring sex hormone that is produced in a man's testicles. small amounts of testosterone are also produced in a woman's ovaries and adrenal system. testosterone injection is used in men and boys to treat conditions caused by a lack of this hormone, such as delayed puberty or growth. it is only recommended for males with a known medical condition, such as a genetic disorder, problem with certain brain structures (called the hypothalamus and pituitary) or previous chemotherapy. testosterone injection is also used in women to treat certain types of breast cancer that have spread to other parts of the body. testosterone should not be used to enhance athletic performance or to treat normal male aging. testosterone injection is also used ""off-label"" for the treatment of gender dysphoria. injections are typically administered weekly by the user in a home setting."
Theophylline,https://www.drugs.com/mtm/theophylline.html,"theophylline is a bronchodilator that is used to treat symptoms of asthma, bronchitis, emphysema, and other breathing problems. theophylline may also be used for purposes not listed in this medication guide."
Thiamine,https://www.drugs.com/mtm/thiamine.html,"thiamine is vitamin b1. thiamine is found in foods such as cereals, whole grains, meat, nuts, beans, and peas. thiamine is important in the breakdown of carbohydrates from foods into products needed by the body. thiamine is used to treat or prevent vitamin b1 deficiency. thiamine injection is used to treat beriberi, a serious condition caused by prolonged lack of vitamin b1. thiamine taken by mouth (oral) is available without a prescription. injectable thiamine must be given by a healthcare professional. thiamine may also be used for purposes not listed in this medication guide."
Timolol,https://www.drugs.com/mtm/timolol.html,"timolol is a beta-blocker that affects the heart and circulation (blood flow through arteries and veins). timolol is used to treat hypertension (high blood pressure). timolol is sometimes given with other blood pressure medication. timolol is also used to lower the risk of death after a heart attack, or to lower the risk of having another heart attack. timolol is also used to prevent migraine headaches. timolol may also be used for purposes not listed in this medication guide."
Tizanidine,https://www.drugs.com/tizanidine.html,tizanidine is a short-acting muscle relaxer. it works by blocking nerve impulses (pain sensations) that are sent to your brain. tizanidine is used to treat spasticity by temporarily relaxing muscle tone. tizanidine may also be used for purposes not listed in this medication guide.
Tolterodine,https://www.drugs.com/mtm/tolterodine.html,"tolterodine reduces spasms of the bladder muscles. tolterodine is used to treat overactive bladder with symptoms of urinary frequency, urgency, and incontinence. tolterodine may also be used for purposes not listed in this medication guide."
Topamax,https://www.drugs.com/topamax.html,"topamax (topiramate) was originally fda-approved as a seizure medicine, also called an anticonvulsant. topiramate is used to treat seizures in adults and children who are at least 2 years old. topamax is also used to prevent migraine headaches in adults and teenagers who are at least 12 years old. this medicine will only prevent migraine headaches or reduce the number of attacks. it will not treat a headache that has already begun. topamax may also be used for purposes not listed in this medication guide."
Topiramate,https://www.drugs.com/mtm/topiramate.html,"topiramate is a seizure medicine, also called an anticonvulsant. topiramate is used to treat certain types of seizures in adults and children who are at least 2 years old. trokendi xr is for use in adults and children who are at least 6 years old. some brands of topiramate are also used to prevent migraine headaches in adults and teenagers who are at least 12 years old. these medicines will only prevent migraine headaches or reduce the number of attacks, but will not treat a headache that has already begun. topiramate may also be used for purposes not listed in this medication guide."
Toprol XL,https://www.drugs.com/toprol.html,toprol-xl (metoprolol succinate) is a beta-blocker that affects the heart and circulation (blood flow through arteries and veins). toprol-xl is used to treat angina (chest pain) and hypertension (high blood pressure). toprol-xl is also used to lower your risk of death or needing to be hospitalized for heart failure. toprol-xl may also be used for indications not in this medication guide.
Toradol,https://www.drugs.com/toradol.html,toradol (ketorolac) is a nonsteroidal anti-inflammatory drug (nsaid). ketorolac works by reducing hormones that cause inflammation and pain in the body. toradol is used short-term (5 days or less) to treat moderate to severe pain. toradol may also be used for purposes not listed in this medication guide.
Torsemide,https://www.drugs.com/mtm/torsemide.html,"torsemide is a loop diuretic (water pill) that is used to treat fluid retention (edema) in people with heart failure, liver disease, or kidney disease. torsemide is also used to treat high blood pressure (hypertension). lowering blood pressure may lower your risk of a stroke or heart attack. torsemide may also be used for purposes not listed in this medication guide."
Toviaz,https://www.drugs.com/toviaz.html,"toviaz (fesoterodine) reduces spasms of the bladder muscles. toviaz is used to treat overactive bladder with symptoms of urinary frequency, urgency, and incontinence. toviaz may also be used for purposes not listed in this medication guide."
Tradjenta,https://www.drugs.com/tradjenta.html,tradjenta (linagliptin) is an oral diabetes medicine that helps control blood sugar levels. it works by regulating the levels of insulin your body produces after eating. tradjenta is used together with diet and exercise to improve blood sugar control in adults with type 2 diabetes mellitus. tradjenta is not for treating type 1 diabetes.
Tramadol,https://www.drugs.com/tramadol.html,tramadol is a narcotic-like pain reliever. tramadol is used to treat moderate to severe pain in adults. the extended-release form of tramadol is for around-the-clock treatment of pain. the extended-release form of tramadol is not for use on an as-needed basis for pain.
Trazodone,https://www.drugs.com/trazodone.html,"trazodone is an antidepressant that belongs to a group of drugs called serotonin receptor antagonists and reuptake inhibitors (saris). while trazodone is not a true member of the selective serotonin reuptake inhibitors (ssris) class of antidepressants, it does still share many properties of the ssris. trazodone is used to treat major depressive disorder. it may help to improve your mood, appetite, and energy level as well as decrease anxiety and insomnia related to depression. trazodone works by helping to restore the balance of a certain natural chemical (serotonin) in the brain."
Trelegy Ellipta,https://www.drugs.com/trelegy-ellipta.html,"trelegy ellipta is an inhalation powder containing a combination of fluticasone, umeclidinium, and vilanterol. fluticasone is a steroid that prevents the release of substances in the body that cause inflammation. umeclidinium is an anticholinergic. vilanterol is a bronchodilator. these medications work by relaxing muscles in the airways to improve breathing. trelegy ellipta is used to improve symptoms and prevent bronchospasm in adults with copd (chronic obstructive pulmonary disease), including bronchitis and emphysema. trelegy ellipta is also used in adults to prevent and control symptoms of asthma for better breathing and to prevent symptoms such as wheezing. trelegy elliptae is not for use in treating an asthma or bronchospasm attack. vilanterol when used alone may increase the risk of death in people with asthma. however, this risk is not increased when vilanterol is used in a combination product with fluticasone and umeclidinium."
Tresiba,https://www.drugs.com/mtm/tresiba.html,insulin is a hormone that works by lowering levels of glucose (sugar) in the blood. tresiba is a long-acting insulin that starts to work several hours after injection and keeps working evenly for 24 hours. tresiba is used to improve blood sugar control in adults with diabetes mellitus. tresiba may be used for type 1 or type 2 diabetes. tresiba may also be used for purposes not listed in this medication guide.
Tretinoin,https://www.drugs.com/mtm/tretinoin.html,tretinoin is a cancer medicine that interferes with the growth of cancer cells and slows their growth and spread in the body. tretinoin is used to treat acute promyelocytic leukemia (a type of blood cancer). tretinoin may also be used for other purposes not listed in this medication guide.
Triamcinolone,https://www.drugs.com/triamcinolone.html,"triamcinolone belongs to a class of drugs called corticosteroids. it prevents the release of substances in the body that cause inflammation. triamcinolone oral (taken by mouth) is used to treat many different conditions such as allergic disorders, skin conditions, ulcerative colitis, arthritis, lupus, psoriasis, or breathing disorders. triamcinolone may also be used for purposes not listed in this medication guide."
Triamterene,https://www.drugs.com/triamterene.html,"triamterene is a potassium-sparing diuretic (water pill) that prevents your body from absorbing too much salt and keeps your potassium levels from getting too low. triamterene is used to treat fluid retention (edema) in people with congestive heart failure, cirrhosis of the liver, or a kidney condition called nephrotic syndrome. triamterene is also used to treat edema caused by using steroid medicine or having too much aldosterone in your body. aldosterone is a hormone produced by the adrenal glands to help regulate the salt and water balance in your body."
Trileptal,https://www.drugs.com/trileptal.html,trileptal (oxcarbazepine) is an an anticonvulsant or antiepileptic medicine. it works by decreasing nerve impulses that cause seizures and pain. trileptal is used either alone or with other medicines to treat partial seizures. trileptal is used as a single medicine in adults and children who are at least 4 years old. it is used with other medicines in adults and children who are at least 2 years old.
Trintellix,https://www.drugs.com/trintellix.html,trintellix (vortioxetine) is a precription medicine that affects chemicals in the brain that may be unbalanced. trintellix is an antidepressant that is used to treat major depressive disorder in adults. trintellix may also be used for purposes not listed in this medication guide.
Truvada,https://www.drugs.com/truvada.html,"truvada contains a combination of emtricitabine and tenofovir disoproxil fumarate. emtricitabine and tenofovir disoproxil fumarate are antiviral medicines that prevent human immunodeficiency virus (hiv) from multiplying in your body. emtricitabine and tenofovir is to treat hiv, the virus that can cause acquired immunodeficiency syndrome (aids). this medicine is not a cure for hiv or aids, but it can be used to treat hiv in adults and children who are at least 12 years old and weigh at least 17 kilograms (37 pounds). truvada is also used in children who weigh between 55 and 77 pounds (25 to 35 kilograms) and who take certain other hiv medications. truvada prep is used together with safer-sex practices to reduce the risk of becoming infected with hiv. you must be hiv-negative and an adult to use truvada prep for this purpose."
Turmeric,https://www.drugs.com/mtm/turmeric.html,"turmeric is a spice that comes from a plant. turmeric is also known as curcuma, curcumin, halada, haldi, haridra, indian saffron, nisha, pian jiang huang, rajani, safran bourbon, safran de batallita, safran des indes, turmeric root, and yu jin. turmeric should not be confused with javanese turmeric root (curcuma zedoaria). turmeric is commonly used to flavor or color curry powders, mustards, and other foods. the turmeric root is also used to make alternative medicine. turmeric has been used in alternative medicine as a possibly effective aid in reducing blood cholesterol, reducing osteoarthritis pain, or relieving itching caused by chronic kidney disease. turmeric has also been used to treat stomach ulcers. however, research has shown that turmeric may not be effective in treating this condition. other uses not proven with research have included: rheumatoid arthritis, prediabetes, tuberculosis, alzheimer's disease, cancer, inflammatory bowel diseases, and lowering the risk of a heart attack after bypass surgery. it is not certain whether turmeric is effective in treating any medical condition. medicinal use of this product has not been approved by the fda. turmeric should not be used in place of medication prescribed for you by your doctor. turmeric is often sold as an herbal supplement. there are no regulated manufacturing standards in place for many herbal compounds and some marketed supplements have been found to be contaminated with toxic metals or other drugs. herbal/health supplements should be purchased from a reliable source to minimize the risk of contamination. turmeric may also be used for purposes not listed in this product guide."
Tylenol,https://www.drugs.com/tylenol.html,"tylenol (acetaminophen) is a pain reliever and a fever reducer. tylenol is used to treat many conditions such as headache, muscle aches, arthritis, backache, toothaches, sore throats, colds, flu, and fevers. tylenol may also be used for purposes not listed in this medication guide."
Ubrelvy,https://www.drugs.com/ubrelvy.html,ubrelvy (ubrogepant) is used in adults to treat migraine headaches with or without aura. ubrelvy will not prevent a migraine headache. it is not known if ubrelvy is safe and effective in children.
Ubrogepant,https://www.drugs.com/mtm/ubrogepant.html,ubrogepant is used in adults to treat migraine headaches with or without aura. ubrogepant will not prevent a migraine headache. ubrogepant may also be used for purposes not listed in this medication guide.
Uceris,https://www.drugs.com/uceris.html,"uceris (budesonide) is an extended release corticosteroid tablet that reduces inflammation in the body. uceris extended release tablets are a prescription medicine used to help get active, mild to moderate ulcerative colitis (uc) under control (induce remission) in adults. it is not known if uceris extended release tablets are safe and effective in children."
Udenyca,https://www.drugs.com/mtm/udenyca.html,udenyca is used to prevent neutropenia (a lack of certain white blood cells) that is caused by receiving chemotherapy. udenyca is a form of a protein that stimulates the growth of white blood cells that help your body fight against infection. udenyca may also be used for purposes not listed in this medication guide.
Ulipristal,https://www.drugs.com/mtm/ulipristal.html,"ulipristal is an emergency contraceptive. it works by stopping or delaying the release of an egg from an ovary. ulipristal may also make it harder for a fertilized egg to attach to the uterus. ulipristal is used to prevent pregnancy after having sex without using a condom or other effective birth control method. ulipristal is also used to prevent pregnancy after a regular form of birth control has failed. ulipristal is not to be used as a regular form of daily, weekly, or monthly birth control. ulipristal should not be used to terminate an existing pregnancy. ulipristal may also be used for purposes not listed in this medication guide."
Uloric,https://www.drugs.com/uloric.html,"uloric (febuxostat) reduces the production of uric acid in your body. a build-up of uric acid can cause gout symptoms. uloric is used to keep uric acid levels from getting to high in people with gout. uloric is for use only in people who cannot take another medicine called allopurinol, or when allopurinol has stopped working."
Ultracet,https://www.drugs.com/ultracet.html,"ultracet contains a combination of tramadol and acetaminophen. tramadol is an pain medicine similar to an opioid (sometimes called, a narcotic). acetaminophen is a less potent pain reliever that increases the effects of tramadol. ultracet is used to treat moderate to severe pain. ultracet may also be used for purposes not listed in this medication guide."
Ultram,https://www.drugs.com/ultram.html,ultram (tramadol) is a narcotic-like pain reliever. ultram is used to treat moderate to severe pain. the extended-release form of this medicine is for around-the-clock treatment of pain. this form of ultram is not for use on an as-needed basis for pain.
